Número do processo,UF,Assunto,Sub-assunto,Resultado macro,Resultado micro,Valor da causa,Valor da condenação/indenização,Contrato,Extrato,Comprovante de crédito,Dossiê,Demonstrativo de evolução da dívida,Laudo referenciado
3144886-47.2025.8.27.3011,TO,Não reconhece operação,Golpe,Êxito,Improcedência,12762.81,0.0,1,1,1,0,1,1
9972542-46.2025.8.23.3101,RR,Não reconhece operação,Genérico,Êxito,Improcedência,12033.78,0.0,1,1,0,0,0,0
7138126-52.2025.8.24.7262,SC,Não reconhece operação,Genérico,Êxito,Extinção,23984.17,0.0,1,1,1,1,1,1
7238941-18.2025.8.21.2173,RS,Não reconhece operação,Genérico,Não Êxito,Parcial procedência,14051.04,2810.21,0,0,0,1,1,0
7285109-61.2025.8.06.3539,CE,Não reconhece operação,Golpe,Êxito,Improcedência,12292.87,0.0,1,1,1,1,1,1
2645085-57.2025.8.26.4421,SP,Não reconhece operação,Genérico,Êxito,Improcedência,4723.99,0.0,1,1,1,0,0,1
5537016-63.2025.8.18.0689,PI,Não reconhece operação,Golpe,Êxito,Improcedência,10510.24,0.0,1,1,1,0,1,1
5649505-75.2025.8.26.4324,SP,Não reconhece operação,Golpe,Êxito,Improcedência,17572.44,0.0,1,1,1,1,1,0
7684971-70.2025.8.24.3677,SC,Não reconhece operação,Genérico,Êxito,Improcedência,17552.77,0.0,0,1,1,1,1,1
3760479-85.2025.8.17.3484,PE,Não reconhece operação,Golpe,Êxito,Extinção,11786.85,0.0,0,1,1,1,1,1
8847288-59.2025.8.13.5138,MG,Não reconhece operação,Genérico,Êxito,Improcedência,12059.41,0.0,1,1,0,0,1,1
6230103-85.2025.8.03.1799,AP,Não reconhece operação,Genérico,Êxito,Improcedência,24108.28,0.0,1,0,1,0,1,0
3925350-43.2025.8.04.4048,AM,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,28212.89,25242.94,1,1,0,0,1,1
9813411-50.2025.8.13.0068,MG,Não reconhece operação,Genérico,Êxito,Improcedência,20623.94,0.0,1,1,1,1,1,1
6410266-74.2025.8.23.9714,RR,Não reconhece operação,Golpe,Êxito,Improcedência,22633.32,0.0,1,1,1,1,1,1
6782918-89.2025.8.14.4061,PA,Não reconhece operação,Genérico,Êxito,Improcedência,23674.29,0.0,1,1,1,1,0,0
8962893-42.2025.8.14.8278,PA,Não reconhece operação,Genérico,Êxito,Improcedência,25848.73,0.0,1,1,1,1,1,1
9743953-45.2025.8.07.3545,DF,Não reconhece operação,Golpe,Êxito,Extinção,13500.68,0.0,1,1,1,1,0,1
9220857-74.2025.8.17.9424,PE,Não reconhece operação,Golpe,Êxito,Extinção,10672.68,0.0,1,1,1,0,0,1
5657074-68.2025.8.16.5032,PR,Não reconhece operação,Golpe,Êxito,Improcedência,23978.83,0.0,1,1,1,0,1,1
6880285-50.2025.8.27.6243,TO,Não reconhece operação,Golpe,Êxito,Improcedência,10250.56,0.0,1,1,0,1,1,1
9911370-24.2025.8.20.3609,RN,Não reconhece operação,Golpe,Não Êxito,Procedência,9935.04,6751.99,1,0,1,1,0,1
8382440-43.2025.8.18.9291,PI,Não reconhece operação,Genérico,Êxito,Improcedência,10047.71,0.0,1,1,0,1,1,1
7470093-95.2025.8.25.3457,SE,Não reconhece operação,Golpe,Êxito,Improcedência,14337.45,0.0,1,1,1,0,1,1
2429644-47.2025.8.12.0067,MS,Não reconhece operação,Genérico,Êxito,Improcedência,5245.19,0.0,1,1,1,0,0,1
6850255-45.2025.8.26.7089,SP,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,7950.16,7911.21,0,1,1,1,0,1
7137726-47.2025.8.10.5539,MA,Não reconhece operação,Golpe,Não Êxito,Acordo,11928.48,4232.91,0,0,1,1,1,0
8241125-63.2025.8.03.3451,AP,Não reconhece operação,Golpe,Êxito,Extinção,9113.98,0.0,1,1,0,1,1,1
4053507-43.2025.8.12.6521,MS,Não reconhece operação,Genérico,Não Êxito,Procedência,20195.27,7213.11,0,1,0,1,1,1
8626961-90.2025.8.03.2691,AP,Não reconhece operação,Golpe,Êxito,Improcedência,15014.81,0.0,1,1,1,1,1,1
4242839-59.2025.8.03.9097,AP,Não reconhece operação,Golpe,Êxito,Extinção,17813.55,0.0,1,1,1,1,1,0
2973747-39.2025.8.24.0941,SC,Não reconhece operação,Golpe,Êxito,Extinção,17276.29,0.0,1,1,0,1,1,0
9496171-15.2025.8.23.8775,RR,Não reconhece operação,Genérico,Não Êxito,Parcial procedência,13967.59,11990.26,1,1,1,1,1,0
2149770-85.2025.8.06.1137,CE,Não reconhece operação,Golpe,Êxito,Improcedência,19830.79,0.0,1,1,1,1,1,1
4150916-91.2025.8.21.6329,RS,Não reconhece operação,Golpe,Não Êxito,Procedência,17200.81,6836.93,0,1,1,0,1,1
3458823-85.2025.8.02.9306,AL,Não reconhece operação,Genérico,Êxito,Extinção,13419.86,0.0,1,1,1,1,1,1
5066324-62.2025.8.08.6506,ES,Não reconhece operação,Genérico,Êxito,Extinção,6719.52,0.0,1,1,1,1,0,1
5536263-39.2025.8.20.6653,RN,Não reconhece operação,Golpe,Êxito,Extinção,17536.98,0.0,1,1,1,0,1,1
4859017-42.2025.8.09.1705,GO,Não reconhece operação,Golpe,Êxito,Extinção,8793.18,0.0,1,1,0,1,0,1
1538268-98.2025.8.20.7795,RN,Não reconhece operação,Golpe,Êxito,Improcedência,16848.18,0.0,1,1,1,1,1,1
4957758-74.2025.8.24.6614,SC,Não reconhece operação,Golpe,Êxito,Extinção,15369.29,0.0,1,1,0,1,0,1
3334894-67.2025.8.02.1365,AL,Não reconhece operação,Genérico,Êxito,Improcedência,8307.08,0.0,1,1,0,0,1,1
5203497-48.2025.8.01.7473,AC,Não reconhece operação,Golpe,Não Êxito,Procedência,16250.11,13730.16,0,1,1,1,1,0
7157668-39.2025.8.26.9825,SP,Não reconhece operação,Golpe,Êxito,Improcedência,15920.97,0.0,1,1,1,1,0,1
9969752-84.2025.8.15.7379,PB,Não reconhece operação,Golpe,Êxito,Improcedência,15938.77,0.0,1,1,1,1,1,1
3806147-89.2025.8.14.8422,PA,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,15703.48,15703.48,0,1,0,0,1,1
7616308-56.2025.8.11.8585,MT,Não reconhece operação,Golpe,Êxito,Improcedência,11781.03,0.0,1,1,1,1,0,1
1430649-85.2025.8.12.2834,MS,Não reconhece operação,Golpe,Êxito,Improcedência,17885.12,0.0,1,1,0,1,0,1
8708464-56.2025.8.19.7212,RJ,Não reconhece operação,Golpe,Êxito,Improcedência,11607.98,0.0,1,1,1,1,1,1
9208567-72.2025.8.17.7443,PE,Não reconhece operação,Genérico,Êxito,Improcedência,9709.35,0.0,1,1,0,1,0,1
6597818-31.2025.8.05.9298,BA,Não reconhece operação,Golpe,Êxito,Extinção,18292.51,0.0,1,1,1,1,1,1
2664530-98.2025.8.18.7936,PI,Não reconhece operação,Golpe,Êxito,Improcedência,19577.1,0.0,1,1,1,1,1,1
5044742-61.2025.8.19.1711,RJ,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,17956.71,16711.6,1,1,0,1,1,1
7722154-46.2025.8.03.1902,AP,Não reconhece operação,Golpe,Êxito,Improcedência,13965.52,0.0,1,1,0,1,1,1
8903862-35.2025.8.13.9337,MG,Não reconhece operação,Golpe,Êxito,Improcedência,5465.55,0.0,1,1,1,0,1,1
2313501-13.2025.8.23.1122,RR,Não reconhece operação,Golpe,Êxito,Improcedência,22252.6,0.0,1,1,1,1,1,1
7139748-97.2025.8.18.6912,PI,Não reconhece operação,Genérico,Êxito,Extinção,5388.85,0.0,1,1,1,1,1,1
6445551-21.2025.8.03.0967,AP,Não reconhece operação,Golpe,Êxito,Extinção,17857.9,0.0,1,1,0,0,1,1
8051004-34.2025.8.02.6380,AL,Não reconhece operação,Golpe,Êxito,Extinção,25336.78,0.0,1,1,1,0,1,1
8052793-66.2025.8.17.6389,PE,Não reconhece operação,Golpe,Êxito,Extinção,15715.6,0.0,1,1,1,1,1,1
7943256-62.2025.8.11.9567,MT,Não reconhece operação,Golpe,Êxito,Improcedência,16411.23,0.0,0,1,0,0,1,0
3223030-39.2025.8.26.0259,SP,Não reconhece operação,Genérico,Êxito,Improcedência,16843.46,0.0,1,1,1,1,1,1
2948950-44.2025.8.15.6881,PB,Não reconhece operação,Golpe,Êxito,Improcedência,15954.57,0.0,1,1,1,0,1,1
8608730-47.2025.8.26.8365,SP,Não reconhece operação,Genérico,Êxito,Extinção,26516.27,0.0,1,1,0,1,1,0
9869525-58.2025.8.06.2048,CE,Não reconhece operação,Genérico,Êxito,Extinção,10844.92,0.0,1,1,0,1,0,1
2689172-30.2025.8.11.5913,MT,Não reconhece operação,Golpe,Êxito,Improcedência,10228.81,0.0,1,1,0,0,0,1
1147940-34.2025.8.03.4491,AP,Não reconhece operação,Golpe,Êxito,Improcedência,13375.2,0.0,0,1,1,1,1,1
3975966-42.2025.8.17.6895,PE,Não reconhece operação,Golpe,Êxito,Improcedência,23524.17,0.0,1,0,1,0,1,1
8813430-10.2025.8.06.7498,CE,Não reconhece operação,Genérico,Êxito,Extinção,12151.55,0.0,1,1,0,1,1,1
8661983-53.2025.8.14.4247,PA,Não reconhece operação,Golpe,Êxito,Improcedência,17093.6,0.0,1,1,1,1,1,1
9319535-54.2025.8.10.5919,MA,Não reconhece operação,Golpe,Não Êxito,Procedência,20237.46,8302.61,0,1,1,0,1,1
5346238-61.2025.8.06.7074,CE,Não reconhece operação,Genérico,Êxito,Extinção,18804.54,0.0,1,1,1,1,1,1
9282407-18.2025.8.04.0743,AM,Não reconhece operação,Genérico,Êxito,Improcedência,19977.71,0.0,1,1,1,0,0,1
2603565-12.2025.8.14.9115,PA,Não reconhece operação,Golpe,Êxito,Improcedência,21940.02,0.0,1,1,0,0,1,1
3301856-70.2025.8.26.4515,SP,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,16494.64,7386.38,0,1,1,1,0,1
7595375-95.2025.8.06.1540,CE,Não reconhece operação,Genérico,Êxito,Improcedência,12739.53,0.0,1,1,1,1,1,0
5283605-36.2025.8.13.0900,MG,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,15704.57,8219.6,0,1,0,1,1,1
1100750-56.2025.8.07.9501,DF,Não reconhece operação,Genérico,Não Êxito,Procedência,13318.51,7068.38,0,1,0,1,1,1
3577620-68.2025.8.23.4704,RR,Não reconhece operação,Golpe,Êxito,Improcedência,27355.04,0.0,1,1,1,1,1,1
3210467-56.2025.8.12.0076,MS,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,12368.53,4540.36,0,1,0,1,1,0
1516365-23.2025.8.27.4205,TO,Não reconhece operação,Genérico,Êxito,Improcedência,17352.89,0.0,1,0,1,0,1,1
2832589-53.2025.8.07.7093,DF,Não reconhece operação,Golpe,Êxito,Improcedência,7617.69,0.0,1,1,0,1,1,1
1907556-25.2025.8.04.5328,AM,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,15633.91,10999.27,1,0,1,0,1,0
8185316-43.2025.8.17.5580,PE,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,13573.42,5768.64,0,0,1,1,1,1
1623796-50.2025.8.16.6361,PR,Não reconhece operação,Golpe,Êxito,Improcedência,18297.67,0.0,1,1,1,1,1,0
4147428-60.2025.8.27.5732,TO,Não reconhece operação,Genérico,Êxito,Extinção,18425.58,0.0,1,1,0,1,1,1
4729365-34.2025.8.24.9345,SC,Não reconhece operação,Golpe,Êxito,Improcedência,21935.17,0.0,1,1,1,1,1,0
7496655-53.2025.8.24.0403,SC,Não reconhece operação,Golpe,Não Êxito,Procedência,21545.43,11600.1,1,0,1,1,1,1
8889938-39.2025.8.16.3643,PR,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,14656.85,8282.07,0,1,0,1,1,1
2863444-64.2025.8.10.3733,MA,Não reconhece operação,Genérico,Êxito,Improcedência,10348.24,0.0,1,1,1,0,0,1
3504453-74.2025.8.12.4235,MS,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,10923.72,9639.65,1,0,0,0,1,1
9564649-56.2025.8.03.0272,AP,Não reconhece operação,Genérico,Êxito,Extinção,16467.68,0.0,0,0,1,1,1,1
3227139-93.2025.8.12.9889,MS,Não reconhece operação,Genérico,Não Êxito,Parcial procedência,15756.42,3714.04,0,0,1,0,1,0
6604155-55.2025.8.10.6332,MA,Não reconhece operação,Golpe,Êxito,Improcedência,16247.8,0.0,1,1,1,0,1,1
8923328-16.2025.8.01.7164,AC,Não reconhece operação,Genérico,Êxito,Improcedência,12356.49,0.0,1,1,1,1,1,1
1210822-22.2025.8.06.5943,CE,Não reconhece operação,Golpe,Êxito,Extinção,22034.48,0.0,1,1,1,0,1,1
5850085-28.2025.8.15.5385,PB,Não reconhece operação,Golpe,Êxito,Improcedência,7755.97,0.0,1,1,1,1,0,0
4043418-19.2025.8.10.7121,MA,Não reconhece operação,Golpe,Êxito,Improcedência,12084.88,0.0,1,1,0,1,0,1
3497102-36.2025.8.27.3337,TO,Não reconhece operação,Genérico,Êxito,Improcedência,9697.0,0.0,1,1,1,1,1,1
3470998-55.2025.8.11.3333,MT,Não reconhece operação,Genérico,Êxito,Improcedência,13956.8,0.0,0,1,1,0,1,1
9952808-88.2025.8.26.2530,SP,Não reconhece operação,Genérico,Êxito,Improcedência,21098.89,0.0,1,1,0,0,1,1
4791290-86.2025.8.16.3740,PR,Não reconhece operação,Genérico,Êxito,Improcedência,13570.23,0.0,0,1,1,0,1,1
6753202-85.2025.8.02.2534,AL,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,15480.13,11556.74,0,0,0,0,1,1
9983572-55.2025.8.06.8117,CE,Não reconhece operação,Genérico,Êxito,Improcedência,18241.52,0.0,1,1,0,1,1,1
5919420-78.2025.8.20.9046,RN,Não reconhece operação,Genérico,Êxito,Improcedência,13336.85,0.0,1,1,1,1,1,1
5494382-64.2025.8.15.6690,PB,Não reconhece operação,Golpe,Êxito,Extinção,16859.68,0.0,1,1,0,1,1,1
8461348-73.2025.8.09.9382,GO,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,16212.61,11696.5,0,1,0,1,1,0
9995499-87.2025.8.15.9935,PB,Não reconhece operação,Golpe,Êxito,Extinção,9433.5,0.0,1,1,1,1,1,1
3993201-28.2025.8.25.0254,SE,Não reconhece operação,Genérico,Êxito,Improcedência,12703.87,0.0,1,1,0,0,1,0
8615652-50.2025.8.13.2998,MG,Não reconhece operação,Golpe,Êxito,Extinção,16722.09,0.0,1,1,1,1,1,1
2560684-55.2025.8.02.3558,AL,Não reconhece operação,Genérico,Não Êxito,Parcial procedência,21273.7,7982.78,0,0,1,1,1,0
1255578-85.2025.8.09.2197,GO,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,21269.13,17005.42,0,1,1,0,1,1
1920871-25.2025.8.26.5294,SP,Não reconhece operação,Golpe,Êxito,Extinção,25264.4,0.0,1,0,1,0,1,0
8066975-49.2025.8.22.2371,RO,Não reconhece operação,Golpe,Êxito,Improcedência,17364.25,0.0,1,1,0,1,1,1
7417540-78.2025.8.21.2428,RS,Não reconhece operação,Golpe,Êxito,Improcedência,12954.13,0.0,1,0,1,1,1,1
1786058-26.2025.8.25.0763,SE,Não reconhece operação,Genérico,Não Êxito,Parcial procedência,14668.39,5429.42,0,1,0,0,1,1
5371090-66.2025.8.03.5446,AP,Não reconhece operação,Golpe,Não Êxito,Procedência,14423.97,9811.08,0,1,0,1,0,1
1305874-76.2025.8.08.2895,ES,Não reconhece operação,Genérico,Não Êxito,Acordo,12980.79,4891.69,0,0,0,1,1,1
9658601-33.2025.8.02.0323,AL,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,16861.29,12075.74,1,0,0,1,1,1
1181819-79.2025.8.01.8791,AC,Não reconhece operação,Genérico,Êxito,Improcedência,17089.62,0.0,1,1,1,1,1,1
9070045-21.2025.8.21.0523,RS,Não reconhece operação,Golpe,Não Êxito,Procedência,9222.76,5093.88,1,1,0,1,1,0
8950017-33.2025.8.26.9690,SP,Não reconhece operação,Golpe,Êxito,Improcedência,20321.67,0.0,1,1,0,1,1,1
5778184-89.2025.8.05.3483,BA,Não reconhece operação,Golpe,Êxito,Improcedência,5969.3,0.0,1,1,1,1,0,1
1896326-51.2025.8.20.9603,RN,Não reconhece operação,Golpe,Não Êxito,Procedência,13890.51,13890.51,0,0,0,1,1,1
8568094-36.2025.8.15.5795,PB,Não reconhece operação,Golpe,Êxito,Improcedência,20621.69,0.0,1,1,1,1,1,1
5464753-35.2025.8.02.1763,AL,Não reconhece operação,Genérico,Êxito,Extinção,17962.56,0.0,1,1,1,1,1,1
3365597-57.2025.8.25.4517,SE,Não reconhece operação,Golpe,Êxito,Extinção,13230.58,0.0,0,1,1,1,1,1
8383407-17.2025.8.24.8792,SC,Não reconhece operação,Golpe,Êxito,Extinção,24642.89,0.0,1,1,1,1,1,0
6455486-62.2025.8.17.1014,PE,Não reconhece operação,Golpe,Êxito,Extinção,12822.82,0.0,1,1,1,0,1,0
3657312-50.2025.8.20.8691,RN,Não reconhece operação,Golpe,Êxito,Improcedência,5158.95,0.0,0,1,1,1,1,1
8324386-91.2025.8.13.5007,MG,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,17203.71,13877.05,1,0,0,1,0,1
3304641-64.2025.8.23.8383,RR,Não reconhece operação,Golpe,Êxito,Improcedência,6255.32,0.0,1,1,0,1,1,0
5640106-81.2025.8.11.4206,MT,Não reconhece operação,Genérico,Êxito,Improcedência,10902.41,0.0,1,1,0,0,0,1
5564296-45.2025.8.27.8158,TO,Não reconhece operação,Genérico,Não Êxito,Procedência,18037.93,13546.62,0,1,0,1,0,1
3540018-16.2025.8.02.1910,AL,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,12720.84,9033.57,1,1,0,1,0,1
8597550-88.2025.8.05.2798,BA,Não reconhece operação,Golpe,Êxito,Extinção,17831.15,0.0,1,0,0,0,0,1
6048738-15.2025.8.27.3772,TO,Não reconhece operação,Golpe,Êxito,Improcedência,9299.59,0.0,1,1,1,0,1,1
1996514-51.2025.8.08.1690,ES,Não reconhece operação,Golpe,Êxito,Improcedência,19194.61,0.0,1,1,0,1,1,1
6157835-87.2025.8.09.8669,GO,Não reconhece operação,Golpe,Êxito,Improcedência,6685.0,0.0,0,1,1,1,1,0
2877479-93.2025.8.23.4039,RR,Não reconhece operação,Genérico,Êxito,Improcedência,21452.5,0.0,1,1,1,0,1,0
2511808-78.2025.8.06.9939,CE,Não reconhece operação,Golpe,Êxito,Extinção,12649.7,0.0,1,1,1,0,1,1
1308131-11.2025.8.14.0822,PA,Não reconhece operação,Golpe,Êxito,Improcedência,22495.34,0.0,1,1,1,0,1,1
8133362-22.2025.8.08.9872,ES,Não reconhece operação,Genérico,Êxito,Improcedência,10857.94,0.0,1,1,0,0,0,0
6307893-77.2025.8.06.0059,CE,Não reconhece operação,Golpe,Êxito,Improcedência,24426.7,0.0,1,1,1,0,0,1
3443982-45.2025.8.27.1086,TO,Não reconhece operação,Genérico,Não Êxito,Parcial procedência,10283.11,7050.56,1,0,0,0,1,1
2442106-38.2025.8.06.5072,CE,Não reconhece operação,Golpe,Êxito,Improcedência,6179.58,0.0,1,1,1,1,1,1
9944071-36.2025.8.04.9441,AM,Não reconhece operação,Golpe,Êxito,Improcedência,15193.69,0.0,1,0,1,0,1,1
2660949-60.2025.8.19.4843,RJ,Não reconhece operação,Genérico,Não Êxito,Procedência,21037.18,8598.41,0,1,1,0,1,0
3771907-60.2025.8.24.1520,SC,Não reconhece operação,Genérico,Êxito,Improcedência,18862.46,0.0,0,1,1,1,1,1
5359274-43.2025.8.03.7776,AP,Não reconhece operação,Genérico,Não Êxito,Parcial procedência,20688.7,17769.87,1,0,0,1,1,1
4581158-55.2025.8.20.5688,RN,Não reconhece operação,Golpe,Êxito,Extinção,18959.28,0.0,1,1,1,1,1,1
4812543-38.2025.8.15.8967,PB,Não reconhece operação,Genérico,Êxito,Improcedência,10957.27,0.0,1,1,1,0,1,0
9697661-10.2025.8.21.9919,RS,Não reconhece operação,Golpe,Êxito,Improcedência,18742.88,0.0,1,1,1,1,1,1
3452075-29.2025.8.03.9575,AP,Não reconhece operação,Golpe,Êxito,Improcedência,15437.71,0.0,1,1,0,1,1,1
6907177-45.2025.8.27.6523,TO,Não reconhece operação,Golpe,Não Êxito,Procedência,11499.66,9220.08,0,1,0,1,1,1
4519448-90.2025.8.18.7373,PI,Não reconhece operação,Golpe,Não Êxito,Procedência,15862.25,8087.21,0,1,0,1,0,1
2220943-44.2025.8.21.8354,RS,Não reconhece operação,Golpe,Êxito,Improcedência,14705.81,0.0,1,1,1,1,1,0
1788822-23.2025.8.10.9833,MA,Não reconhece operação,Golpe,Êxito,Extinção,21930.24,0.0,0,1,0,1,0,0
7915157-37.2025.8.26.4941,SP,Não reconhece operação,Genérico,Êxito,Improcedência,12455.77,0.0,1,1,1,1,1,0
9716279-87.2025.8.18.5476,PI,Não reconhece operação,Genérico,Êxito,Improcedência,12226.43,0.0,1,1,1,1,1,1
1799624-76.2025.8.03.2926,AP,Não reconhece operação,Genérico,Êxito,Improcedência,11554.09,0.0,1,0,1,1,0,1
5548994-70.2025.8.25.3792,SE,Não reconhece operação,Golpe,Êxito,Improcedência,24289.72,0.0,1,1,1,1,1,1
3845756-98.2025.8.23.0300,RR,Não reconhece operação,Genérico,Não Êxito,Parcial procedência,11828.64,10270.14,0,0,1,1,1,1
1009168-23.2025.8.09.1960,GO,Não reconhece operação,Golpe,Êxito,Improcedência,21345.57,0.0,1,1,1,0,1,1
8912906-38.2025.8.15.2540,PB,Não reconhece operação,Golpe,Êxito,Improcedência,9921.34,0.0,1,1,1,0,1,1
5025649-55.2025.8.13.8978,MG,Não reconhece operação,Genérico,Êxito,Improcedência,17468.11,0.0,1,1,1,0,0,1
5995223-69.2025.8.15.8892,PB,Não reconhece operação,Golpe,Não Êxito,Procedência,16270.28,10985.03,0,0,1,1,1,1
8193287-52.2025.8.27.3418,TO,Não reconhece operação,Golpe,Êxito,Extinção,21034.13,0.0,1,1,1,1,0,1
6255127-19.2025.8.25.2247,SE,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,20322.69,11568.14,1,0,0,0,0,1
3134795-42.2025.8.06.1962,CE,Não reconhece operação,Golpe,Êxito,Extinção,15384.01,0.0,1,1,0,1,0,1
7651851-66.2025.8.27.8276,TO,Não reconhece operação,Genérico,Êxito,Extinção,12346.85,0.0,0,1,1,1,1,1
9063196-75.2025.8.12.5122,MS,Não reconhece operação,Golpe,Êxito,Improcedência,22955.61,0.0,1,1,1,1,1,1
7003122-13.2025.8.20.4297,RN,Não reconhece operação,Golpe,Êxito,Improcedência,11856.8,0.0,1,0,1,1,1,0
9676848-21.2025.8.22.5258,RO,Não reconhece operação,Golpe,Êxito,Extinção,3854.84,0.0,0,1,1,1,1,1
6366521-29.2025.8.14.9414,PA,Não reconhece operação,Golpe,Êxito,Improcedência,5862.52,0.0,1,0,1,1,0,0
4032581-41.2025.8.11.6829,MT,Não reconhece operação,Genérico,Êxito,Extinção,7057.35,0.0,1,1,1,1,1,1
1516410-23.2025.8.11.6318,MT,Não reconhece operação,Genérico,Não Êxito,Procedência,17905.17,8458.7,1,0,0,1,1,0
1459265-98.2025.8.24.0889,SC,Não reconhece operação,Genérico,Êxito,Improcedência,25848.22,0.0,1,1,0,1,0,1
2272094-19.2025.8.13.7013,MG,Não reconhece operação,Genérico,Êxito,Improcedência,4972.44,0.0,1,1,0,0,1,0
5501707-56.2025.8.08.7490,ES,Não reconhece operação,Golpe,Êxito,Improcedência,11142.32,0.0,1,1,0,0,0,0
2299241-32.2025.8.10.4390,MA,Não reconhece operação,Genérico,Não Êxito,Parcial procedência,15419.03,3773.44,1,0,0,1,0,1
6169028-54.2025.8.06.1952,CE,Não reconhece operação,Golpe,Êxito,Improcedência,22565.74,0.0,1,1,0,1,1,1
5472823-15.2025.8.13.9319,MG,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,11115.91,9451.56,1,1,0,1,1,1
7044006-45.2025.8.03.8217,AP,Não reconhece operação,Golpe,Não Êxito,Procedência,17881.15,17554.72,0,1,0,1,1,1
3342344-71.2025.8.04.7235,AM,Não reconhece operação,Golpe,Êxito,Improcedência,13755.05,0.0,1,1,0,0,1,0
4977948-95.2025.8.20.8677,RN,Não reconhece operação,Genérico,Êxito,Extinção,27775.11,0.0,1,1,0,0,0,0
2773565-64.2025.8.04.9568,AM,Não reconhece operação,Golpe,Êxito,Improcedência,15691.43,0.0,1,1,1,1,1,1
5844984-47.2025.8.17.3429,PE,Não reconhece operação,Genérico,Êxito,Improcedência,16727.5,0.0,1,1,1,0,1,1
2635680-30.2025.8.23.4393,RR,Não reconhece operação,Golpe,Êxito,Improcedência,15395.63,0.0,1,1,1,1,1,1
7694859-64.2025.8.20.9297,RN,Não reconhece operação,Golpe,Êxito,Improcedência,12947.39,0.0,1,1,1,1,0,1
9951797-33.2025.8.11.1250,MT,Não reconhece operação,Genérico,Êxito,Improcedência,19643.05,0.0,1,1,1,0,1,1
2853199-34.2025.8.06.1052,CE,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,9295.03,5811.23,1,0,1,1,0,1
6977659-53.2025.8.26.5363,SP,Não reconhece operação,Golpe,Êxito,Improcedência,5158.89,0.0,0,1,1,1,0,0
1051458-84.2025.8.21.6115,RS,Não reconhece operação,Golpe,Não Êxito,Parcial procedência,14245.21,10640.85,0,1,1,0,1,1
